No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir,pm2.5_1ago,pm2.5_2ago,pm2.5_3ago
22520,2012,7,27,7,77,24,25,1005,NE,3.57,0,0,79,82,54
22521,2012,7,27,8,80,24,26,1006,cv,0.89,0,0,77,79,82
22522,2012,7,27,9,86,24,27,1006,cv,1.78,0,0,80,77,79
22523,2012,7,27,10,101,24,27,1006,SE,1.79,0,0,86,80,77
22524,2012,7,27,11,99,25,26,1006,cv,0.89,0,0,101,86,80
22525,2012,7,27,12,91,25,26,1006,cv,2.68,0,0,99,101,86
22526,2012,7,27,13,94,25,27,1006,cv,3.57,0,0,91,99,101
22527,2012,7,27,14,99,25,28,1006,cv,4.46,0,0,94,91,99
22528,2012,7,27,15,89,25,28,1006,NE,1.79,0,0,99,94,91
22529,2012,7,27,16,86,26,28,1005,NE,3.58,0,0,89,99,94
22530,2012,7,27,17,90,26,28,1005,NE,6.71,0,0,86,89,99
22531,2012,7,27,18,94,26,28,1005,NE,8.5,0,0,90,86,89
22532,2012,7,27,19,93,26,27,1005,SE,1.79,0,0,94,90,86
22533,2012,7,27,20,105,25,27,1006,cv,0.89,0,0,93,94,90
22534,2012,7,27,21,108,25,27,1006,SE,1.79,0,0,105,93,94
22535,2012,7,27,22,109,25,26,1006,SE,3.58,0,1,108,105,93
22536,2012,7,27,23,37,25,25,1006,NE,0.89,0,2,109,108,105
22537,2012,7,28,0,51,25,26,1006,SE,1.79,0,3,37,109,108
22538,2012,7,28,1,83,25,26,1005,SE,4.92,0,0,51,37,109
22539,2012,7,28,2,NA,25,25,1005,NE,1.79,0,0,83,51,37
22540,2012,7,28,3,88,25,25,1004,SE,1.79,0,1,NA,83,51
22541,2012,7,28,4,89,25,25,1003,SE,3.58,0,0,88,NA,83
22542,2012,7,28,5,98,24,25,1004,SE,6.71,0,0,89,88,NA
22543,2012,7,28,6,96,24,25,1004,SE,9.84,0,0,98,89,88
22544,2012,7,28,7,94,24,25,1003,SE,13.86,0,0,96,98,89
22545,2012,7,28,8,116,25,25,1003,SE,16.99,0,0,94,96,98
22546,2012,7,28,9,130,25,25,1003,SE,18.78,0,0,116,94,96
22547,2012,7,28,10,126,25,26,1003,SE,20.57,0,0,130,116,94
22548,2012,7,28,11,128,26,28,1002,SE,23.7,0,0,126,130,116
22549,2012,7,28,12,111,27,29,1001,SE,26.83,0,0,128,126,130
22550,2012,7,28,13,108,26,30,1001,SE,31.75,0,0,111,128,126
22551,2012,7,28,14,103,26,31,1000,SE,35.77,0,0,108,111,128
22552,2012,7,28,15,110,26,31,1000,SE,41.58,0,0,103,108,111
22553,2012,7,28,16,124,26,31,999,SE,46.5,0,0,110,103,108
22554,2012,7,28,17,NA,26,31,999,SE,51.42,0,0,124,110,103
22555,2012,7,28,18,NA,26,31,998,SE,55.44,0,0,NA,124,110
22556,2012,7,28,19,NA,26,30,998,SE,58.57,0,0,NA,NA,124
22557,2012,7,28,20,NA,26,29,999,SE,60.36,0,0,NA,NA,NA
22558,2012,7,28,21,NA,27,28,998,SE,62.15,0,0,NA,NA,NA
22559,2012,7,28,22,NA,27,28,999,cv,1.79,0,0,NA,NA,NA
22560,2012,7,28,23,NA,22,27,999,NW,4.92,0,0,NA,NA,NA
22561,2012,7,29,0,NA,23,24,998,NW,8.94,0,0,NA,NA,NA
22562,2012,7,29,1,NA,22,23,998,NW,12.07,0,0,NA,NA,NA
22563,2012,7,29,2,NA,22,23,998,NE,1.79,0,0,NA,NA,NA
22564,2012,7,29,3,NA,21,22,998,NW,1.79,0,0,NA,NA,NA
22565,2012,7,29,4,NA,21,22,999,NW,4.92,0,0,NA,NA,NA
22566,2012,7,29,5,NA,21,22,999,NW,8.05,0,0,NA,NA,NA
22567,2012,7,29,6,NA,22,23,999,NW,11.18,0,0,NA,NA,NA
22568,2012,7,29,7,NA,22,25,999,NW,12.97,0,0,NA,NA,NA
22569,2012,7,29,8,NA,23,27,999,NW,17.89,0,0,NA,NA,NA
22570,2012,7,29,9,NA,22,30,1000,NW,22.81,0,0,NA,NA,NA
22571,2012,7,29,10,NA,21,32,1000,NW,27.73,0,0,NA,NA,NA
22572,2012,7,29,11,NA,19,33,1000,NW,33.54,0,0,NA,NA,NA
22573,2012,7,29,12,NA,19,33,999,NW,39.35,0,0,NA,NA,NA
22574,2012,7,29,13,NA,19,34,999,NW,44.27,0,0,NA,NA,NA
22575,2012,7,29,14,NA,20,34,999,NW,49.19,0,0,NA,NA,NA
22576,2012,7,29,15,NA,22,34,999,SE,1.79,0,0,NA,NA,NA
22577,2012,7,29,16,NA,20,35,998,NE,1.79,0,0,NA,NA,NA
22578,2012,7,29,17,NA,21,33,998,cv,0.89,0,0,NA,NA,NA
22579,2012,7,29,18,NA,20,33,999,SE,1.79,0,0,NA,NA,NA
22580,2012,7,29,19,NA,23,31,999,cv,0.89,0,0,NA,NA,NA
22581,2012,7,29,20,NA,24,27,1000,SE,0.89,0,0,NA,NA,NA
22582,2012,7,29,21,NA,24,27,1001,cv,0.89,0,0,NA,NA,NA
22583,2012,7,29,22,NA,25,27,1001,cv,1.78,0,0,NA,NA,NA
22584,2012,7,29,23,NA,24,26,1001,cv,2.67,0,0,NA,NA,NA
22585,2012,7,30,0,NA,22,25,1001,NW,1.79,0,0,NA,NA,NA
22586,2012,7,30,1,NA,22,26,1001,NW,4.92,0,0,NA,NA,NA
22587,2012,7,30,2,NA,21,24,1001,NW,6.71,0,0,NA,NA,NA
22588,2012,7,30,3,NA,21,22,1002,NW,9.84,0,0,NA,NA,NA
22589,2012,7,30,4,NA,21,23,1003,NW,12.97,0,0,NA,NA,NA
22590,2012,7,30,5,NA,20,22,1002,NW,16.1,0,0,NA,NA,NA
22591,2012,7,30,6,NA,19,25,1002,NE,4.92,0,0,NA,NA,NA
22592,2012,7,30,7,NA,19,26,1003,NE,8.05,0,0,NA,NA,NA
22593,2012,7,30,8,NA,20,27,1004,NE,11.18,0,0,NA,NA,NA
22594,2012,7,30,9,NA,19,29,1004,NE,14.31,0,0,NA,NA,NA
22595,2012,7,30,10,NA,19,29,1005,SE,3.13,0,0,NA,NA,NA
22596,2012,7,30,11,NA,20,28,1005,SE,6.26,0,0,NA,NA,NA
22597,2012,7,30,12,NA,21,29,1005,SE,8.05,0,0,NA,NA,NA
22598,2012,7,30,13,35,21,29,1005,SE,9.84,0,0,NA,NA,NA
22599,2012,7,30,14,45,22,29,1004,SE,11.63,0,0,35,NA,NA
22600,2012,7,30,15,48,22,28,1004,cv,0.89,0,0,45,35,NA
22601,2012,7,30,16,49,24,26,1004,SE,1.79,0,1,48,45,35
22602,2012,7,30,17,49,25,26,1004,cv,0.89,0,0,49,48,45
22603,2012,7,30,18,58,24,26,1005,cv,1.78,0,1,49,49,48
22604,2012,7,30,19,80,24,25,1005,NE,0.89,0,2,58,49,49
22605,2012,7,30,20,76,24,25,1006,cv,0.45,0,3,80,58,49
22606,2012,7,30,21,66,22,23,1007,cv,1.34,0,4,76,80,58
22607,2012,7,30,22,67,22,23,1007,NW,1.79,0,5,66,76,80
22608,2012,7,30,23,47,22,22,1007,NW,4.92,0,6,67,66,76
22609,2012,7,31,0,38,22,22,1006,NW,6.71,0,7,47,67,66
22610,2012,7,31,1,38,22,22,1005,NE,3.13,0,8,38,47,67
22611,2012,7,31,2,37,20,20,1006,cv,0.89,0,9,38,38,47
22612,2012,7,31,3,35,20,20,1006,cv,1.78,0,10,37,38,38
22613,2012,7,31,4,35,20,21,1006,cv,2.67,0,11,35,37,38
22614,2012,7,31,5,39,21,21,1005,cv,3.56,0,0,35,35,37
22615,2012,7,31,6,44,21,21,1006,NW,3.13,0,2,39,35,35
22616,2012,7,31,7,29,21,21,1007,NE,1.79,0,4,44,39,35
22617,2012,7,31,8,25,21,21,1007,cv,0.89,0,5,29,44,39
22618,2012,7,31,9,21,20,21,1007,NE,3.13,0,6,25,29,44
22619,2012,7,31,10,16,20,21,1008,cv,0.89,0,7,21,25,29
22620,2012,7,31,11,17,18,20,1007,SE,4.92,0,8,16,21,25
22621,2012,7,31,12,14,19,19,1007,SE,8.05,0,9,17,16,21
22622,2012,7,31,13,17,19,20,1007,NW,1.79,0,10,14,17,16
22623,2012,7,31,14,15,20,20,1007,cv,0.89,0,11,17,14,17
22624,2012,7,31,15,22,20,21,1006,NW,1.79,0,12,15,17,14
22625,2012,7,31,16,20,20,21,1006,NW,4.92,0,13,22,15,17
22626,2012,7,31,17,24,20,21,1006,NW,6.71,0,14,20,22,15
22627,2012,7,31,18,21,20,21,1007,NW,9.84,0,15,24,20,22
22628,2012,7,31,19,22,20,21,1007,NW,12.97,0,16,21,24,20
22629,2012,7,31,20,27,21,21,1007,NW,16.1,0,17,22,21,24
22630,2012,7,31,21,NA,20,21,1008,NW,19.23,0,18,27,22,21
22631,2012,7,31,22,26,20,20,1008,NW,22.36,0,19,NA,27,22
22632,2012,7,31,23,22,20,20,1008,NW,26.38,0,20,26,NA,27
22633,2012,8,1,0,9,20,20,1008,NW,30.4,0,21,22,26,NA
22634,2012,8,1,1,14,20,20,1008,NW,33.53,0,22,9,22,26
22635,2012,8,1,2,9,20,20,1007,NW,36.66,0,23,14,9,22
22636,2012,8,1,3,9,20,20,1007,NW,38.45,0,0,9,14,9
22637,2012,8,1,4,17,20,20,1007,NW,40.24,0,0,9,9,14
22638,2012,8,1,5,11,20,20,1007,cv,0.89,0,1,17,9,9
22639,2012,8,1,6,14,20,20,1007,NW,0.89,0,2,11,17,9
22640,2012,8,1,7,17,20,20,1008,NW,4.91,0,3,14,11,17
22641,2012,8,1,8,22,20,20,1008,NW,9.83,0,4,17,14,11
22642,2012,8,1,9,18,20,20,1008,NE,4.92,0,5,22,17,14
22643,2012,8,1,10,8,20,20,1008,NE,10.73,0,6,18,22,17
22644,2012,8,1,11,8,20,20,1008,NW,4.92,0,7,8,18,22
22645,2012,8,1,12,16,20,21,1008,NW,10.73,0,8,8,8,18
22646,2012,8,1,13,19,21,21,1008,NE,4.92,0,9,16,8,8
22647,2012,8,1,14,13,20,22,1007,NW,4.92,0,10,19,16,8
22648,2012,8,1,15,10,20,22,1007,NE,4.92,0,11,13,19,16
22649,2012,8,1,16,6,20,22,1006,NW,4.92,0,12,10,13,19
22650,2012,8,1,17,7,20,23,1006,NE,4.92,0,13,6,10,13
22651,2012,8,1,18,9,20,23,1006,NW,5.81,0,14,7,6,10
22652,2012,8,1,19,13,20,22,1006,NW,10.73,0,0,9,7,6
22653,2012,8,1,20,9,20,23,1007,NW,14.75,0,0,13,9,7
22654,2012,8,1,21,16,20,22,1007,NW,17.88,0,0,9,13,9
22655,2012,8,1,22,17,21,22,1007,NW,21.01,0,0,16,9,13
22656,2012,8,1,23,11,20,21,1007,NE,1.79,0,0,17,16,9
22657,2012,8,2,0,18,19,20,1007,NW,1.79,0,0,11,17,16
22658,2012,8,2,1,16,19,20,1007,NW,4.92,0,0,18,11,17
22659,2012,8,2,2,13,19,20,1007,NW,8.05,0,0,16,18,11
22660,2012,8,2,3,18,19,20,1007,NE,3.13,0,0,13,16,18
22661,2012,8,2,4,11,19,21,1007,NE,7.15,0,0,18,13,16
22662,2012,8,2,5,16,19,20,1007,NW,1.79,0,0,11,18,13
22663,2012,8,2,6,15,19,20,1007,NW,3.58,0,0,16,11,18
22664,2012,8,2,7,15,20,23,1008,NW,7.6,0,0,15,16,11
22665,2012,8,2,8,9,21,25,1008,NW,11.62,0,0,15,15,16
22666,2012,8,2,9,14,21,27,1008,NW,15.64,0,0,9,15,15
22667,2012,8,2,10,10,20,27,1009,NE,3.13,0,0,14,9,15
22668,2012,8,2,11,16,20,28,1008,NW,3.13,0,0,10,14,9
22669,2012,8,2,12,14,20,29,1008,cv,0.89,0,0,16,10,14
22670,2012,8,2,13,9,21,30,1007,NE,1.79,0,0,14,16,10
22671,2012,8,2,14,17,21,30,1007,SE,1.79,0,0,9,14,16
22672,2012,8,2,15,15,20,30,1007,SE,3.58,0,0,17,9,14
22673,2012,8,2,16,17,21,31,1007,SE,5.37,0,0,15,17,9
22674,2012,8,2,17,21,21,30,1006,SE,8.5,0,0,17,15,17
22675,2012,8,2,18,18,22,29,1006,SE,11.63,0,0,21,17,15
22676,2012,8,2,19,22,22,27,1007,SE,13.42,0,0,18,21,17
22677,2012,8,2,20,30,23,26,1008,cv,0.89,0,0,22,18,21
22678,2012,8,2,21,33,23,24,1009,SE,0.89,0,0,30,22,18
22679,2012,8,2,22,33,23,24,1009,SE,2.68,0,0,33,30,22
22680,2012,8,2,23,55,23,25,1009,SE,4.47,0,0,33,33,30
22681,2012,8,3,0,69,23,25,1009,SE,7.6,0,0,55,33,33
22682,2012,8,3,1,77,23,24,1009,SE,10.73,0,0,69,55,33
22683,2012,8,3,2,64,23,24,1009,SE,12.52,0,0,77,69,55
22684,2012,8,3,3,61,23,23,1009,cv,0.45,0,0,64,77,69
22685,2012,8,3,4,50,23,23,1009,cv,0.9,0,0,61,64,77
22686,2012,8,3,5,48,23,23,1009,NE,0.89,0,0,50,61,64
22687,2012,8,3,6,54,23,23,1009,NE,2.68,0,0,48,50,61
22688,2012,8,3,7,60,23,24,1009,cv,0.89,0,0,54,48,50
22689,2012,8,3,8,77,24,25,1009,NW,1.79,0,0,60,54,48
22690,2012,8,3,9,93,24,27,1008,NW,3.58,0,0,77,60,54
22691,2012,8,3,10,74,24,28,1008,NE,1.79,0,0,93,77,60
22692,2012,8,3,11,76,24,29,1008,NE,3.58,0,0,74,93,77
22693,2012,8,3,12,81,23,29,1008,SE,3.13,0,0,76,74,93
22694,2012,8,3,13,54,23,30,1007,SE,4.92,0,0,81,76,74
22695,2012,8,3,14,38,23,31,1006,SE,8.05,0,0,54,81,76
22696,2012,8,3,15,42,24,30,1006,SE,11.18,0,0,38,54,81
22697,2012,8,3,16,NA,24,30,1006,SE,12.97,0,0,42,38,54
22698,2012,8,3,17,50,23,29,1005,SE,16.1,0,0,NA,42,38
22699,2012,8,3,18,51,24,29,1005,SE,17.89,0,0,50,NA,42
22700,2012,8,3,19,51,23,28,1005,SE,21.91,0,0,51,50,NA
22701,2012,8,3,20,49,23,27,1006,SE,25.93,0,0,51,51,50
22702,2012,8,3,21,33,23,26,1007,SE,27.72,0,0,49,51,51
22703,2012,8,3,22,31,23,25,1007,SE,31.74,0,0,33,49,51
22704,2012,8,3,23,31,22,24,1007,SE,33.53,0,0,31,33,49
22705,2012,8,4,0,28,22,24,1007,SE,35.32,0,0,31,31,33
22706,2012,8,4,1,23,22,25,1006,cv,0.89,0,0,28,31,31
22707,2012,8,4,2,30,22,24,1006,NW,3.13,0,0,23,28,31
22708,2012,8,4,3,28,23,24,1005,NW,6.26,0,0,30,23,28
22709,2012,8,4,4,29,22,24,1005,NW,9.39,0,0,28,30,23
22710,2012,8,4,5,39,22,23,1006,NE,1.79,0,0,29,28,30
22711,2012,8,4,6,36,22,23,1006,NW,1.79,0,0,39,29,28
22712,2012,8,4,7,36,23,26,1006,NW,4.92,0,0,36,39,29
22713,2012,8,4,8,30,22,28,1007,NW,8.94,0,0,36,36,39
22714,2012,8,4,9,19,21,29,1007,NE,3.13,0,0,30,36,36
22715,2012,8,4,10,16,22,30,1007,NE,8.05,0,0,19,30,36
22716,2012,8,4,11,18,21,31,1007,NE,12.07,0,0,16,19,30
22717,2012,8,4,12,18,20,31,1008,NE,15.2,0,0,18,16,19
22718,2012,8,4,13,17,22,32,1007,NE,16.99,0,0,18,18,16
22719,2012,8,4,14,6,22,32,1007,SE,3.13,0,0,17,18,18
22720,2012,8,4,15,22,22,31,1007,SE,6.26,0,0,6,17,18
22721,2012,8,4,16,15,23,31,1008,SE,9.39,0,0,22,6,17
22722,2012,8,4,17,24,23,31,1008,SE,12.52,0,0,15,22,6
22723,2012,8,4,18,20,22,30,1008,SE,16.54,0,0,24,15,22
22724,2012,8,4,19,24,22,29,1009,SE,19.67,0,0,20,24,15
22725,2012,8,4,20,31,22,28,1009,SE,21.46,0,0,24,20,24
22726,2012,8,4,21,25,22,28,1010,SE,24.59,0,0,31,24,20
22727,2012,8,4,22,44,23,27,1010,SE,27.72,0,0,25,31,24
22728,2012,8,4,23,29,24,26,1011,SE,29.51,0,0,44,25,31
22729,2012,8,5,0,32,24,26,1011,cv,0.89,0,0,29,44,25
22730,2012,8,5,1,43,24,25,1011,SE,0.89,0,0,32,29,44
22731,2012,8,5,2,54,24,24,1011,SE,2.68,0,0,43,32,29
22732,2012,8,5,3,46,23,24,1011,cv,0.45,0,0,54,43,32
22733,2012,8,5,4,47,23,24,1011,SE,1.79,0,0,46,54,43
22734,2012,8,5,5,44,24,24,1011,SE,2.68,0,0,47,46,54
22735,2012,8,5,6,52,24,24,1011,SE,3.57,0,0,44,47,46
22736,2012,8,5,7,53,24,25,1011,SE,4.46,0,0,52,44,47
22737,2012,8,5,8,49,25,26,1011,NE,1.79,0,0,53,52,44
22738,2012,8,5,9,51,24,28,1012,NW,1.79,0,0,49,53,52
22739,2012,8,5,10,56,23,29,1012,NW,3.58,0,0,51,49,53
22740,2012,8,5,11,53,22,31,1012,cv,1.79,0,0,56,51,49
22741,2012,8,5,12,28,23,30,1011,NE,1.79,0,0,53,56,51
22742,2012,8,5,13,22,23,31,1011,SE,3.13,0,0,28,53,56
22743,2012,8,5,14,29,22,32,1010,SE,4.92,0,0,22,28,53
22744,2012,8,5,15,39,21,31,1010,SE,8.05,0,0,29,22,28
22745,2012,8,5,16,29,22,31,1010,SE,11.18,0,0,39,29,22
22746,2012,8,5,17,23,22,31,1010,SE,14.31,0,0,29,39,29
22747,2012,8,5,18,24,22,30,1010,SE,17.44,0,0,23,29,39
22748,2012,8,5,19,53,22,28,1010,SE,20.57,0,0,24,23,29
22749,2012,8,5,20,69,23,27,1010,SE,22.36,0,0,53,24,23
22750,2012,8,5,21,69,23,28,1010,SE,25.49,0,0,69,53,24
22751,2012,8,5,22,84,23,27,1011,SE,28.62,0,0,69,69,53
22752,2012,8,5,23,79,23,27,1011,SE,30.41,0,0,84,69,69
22753,2012,8,6,0,73,23,26,1011,SE,31.3,0,0,79,84,69
22754,2012,8,6,1,67,24,25,1010,cv,0.89,0,0,73,79,84
22755,2012,8,6,2,74,24,26,1010,cv,1.78,0,0,67,73,79
22756,2012,8,6,3,82,24,25,1010,cv,2.67,0,0,74,67,73
22757,2012,8,6,4,83,24,25,1010,NW,0.89,0,0,82,74,67
22758,2012,8,6,5,95,24,24,1010,NW,2.68,0,0,83,82,74
22759,2012,8,6,6,95,24,24,1010,cv,0.89,0,0,95,83,82
22760,2012,8,6,7,82,25,26,1010,NW,1.79,0,0,95,95,83
22761,2012,8,6,8,85,25,28,1010,cv,0.89,0,0,82,95,95
22762,2012,8,6,9,81,25,30,1010,NE,1.79,0,0,85,82,95
22763,2012,8,6,10,78,25,31,1010,NW,1.79,0,0,81,85,82
22764,2012,8,6,11,73,23,32,1010,cv,0.89,0,0,78,81,85
22765,2012,8,6,12,61,23,32,1009,SE,1.79,0,0,73,78,81
22766,2012,8,6,13,63,24,31,1009,SE,5.81,0,0,61,73,78
22767,2012,8,6,14,55,24,31,1008,SE,8.94,0,0,63,61,73
22768,2012,8,6,15,50,23,31,1008,SE,12.07,0,0,55,63,61
22769,2012,8,6,16,46,23,32,1007,SE,15.2,0,0,50,55,63
22770,2012,8,6,17,46,24,31,1007,SE,18.33,0,0,46,50,55
22771,2012,8,6,18,47,23,30,1007,SE,21.46,0,0,46,46,50
22772,2012,8,6,19,44,23,29,1007,SE,23.25,0,0,47,46,46
22773,2012,8,6,20,37,23,28,1007,SE,25.04,0,0,44,47,46
22774,2012,8,6,21,44,24,28,1008,SE,26.83,0,0,37,44,47
22775,2012,8,6,22,38,24,27,1008,SE,28.62,0,0,44,37,44
22776,2012,8,6,23,45,24,27,1008,SE,30.41,0,0,38,44,37
22777,2012,8,7,0,57,23,27,1008,SE,32.2,0,0,45,38,44
22778,2012,8,7,1,52,24,26,1008,cv,0.89,0,0,57,45,38
22779,2012,8,7,2,59,24,25,1008,SE,0.89,0,0,52,57,45
22780,2012,8,7,3,67,24,24,1007,SE,1.78,0,0,59,52,57
22781,2012,8,7,4,67,24,24,1007,NE,0.89,0,0,67,59,52
22782,2012,8,7,5,75,23,24,1007,SE,0.89,0,0,67,67,59
22783,2012,8,7,6,73,24,24,1008,cv,0.89,0,0,75,67,67
22784,2012,8,7,7,79,25,26,1008,cv,1.78,0,0,73,75,67
22785,2012,8,7,8,74,25,28,1008,cv,2.67,0,0,79,73,75
22786,2012,8,7,9,67,24,29,1008,cv,4.46,0,0,74,79,73
22787,2012,8,7,10,56,25,30,1008,SE,1.79,0,0,67,74,79
22788,2012,8,7,11,66,24,31,1007,SE,3.58,0,0,56,67,74
22789,2012,8,7,12,63,24,30,1007,SE,6.71,0,0,66,56,67
22790,2012,8,7,13,67,24,31,1006,cv,3.13,0,0,63,66,56
22791,2012,8,7,14,63,24,31,1006,SE,4.02,0,0,67,63,66
22792,2012,8,7,15,58,24,31,1006,SE,8.04,0,0,63,67,63
22793,2012,8,7,16,57,25,31,1005,SE,12.06,0,0,58,63,67
22794,2012,8,7,17,55,25,31,1005,SE,15.19,0,0,57,58,63
22795,2012,8,7,18,61,25,30,1005,SE,19.21,0,0,55,57,58
22796,2012,8,7,19,68,25,29,1005,SE,21,0,0,61,55,57
22797,2012,8,7,20,73,24,28,1005,SE,22.79,0,0,68,61,55
22798,2012,8,7,21,85,24,28,1006,SE,24.58,0,0,73,68,61
22799,2012,8,7,22,79,25,28,1006,cv,0.89,0,0,85,73,68
22800,2012,8,7,23,89,25,27,1006,SE,1.79,0,0,79,85,73
22801,2012,8,8,0,89,25,27,1005,SE,4.92,0,0,89,79,85
22802,2012,8,8,1,88,25,27,1005,SE,6.71,0,0,89,89,79
22803,2012,8,8,2,101,25,27,1005,SE,8.5,0,0,88,89,89
22804,2012,8,8,3,106,25,27,1004,SE,10.29,0,0,101,88,89
22805,2012,8,8,4,119,25,27,1004,SE,12.08,0,0,106,101,88
22806,2012,8,8,5,116,25,26,1005,SE,13.87,0,0,119,106,101
22807,2012,8,8,6,127,25,26,1005,cv,0.89,0,0,116,119,106
22808,2012,8,8,7,136,25,26,1005,SE,0.89,0,1,127,116,119
22809,2012,8,8,8,120,25,26,1006,cv,0.89,0,2,136,127,116
22810,2012,8,8,9,109,26,28,1005,cv,1.78,0,0,120,136,127
22811,2012,8,8,10,106,26,28,1006,cv,2.67,0,0,109,120,136
22812,2012,8,8,11,84,26,30,1005,cv,3.56,0,0,106,109,120
22813,2012,8,8,12,75,26,31,1005,cv,4.45,0,0,84,106,109
22814,2012,8,8,13,80,26,31,1005,NE,0.89,0,0,75,84,106
22815,2012,8,8,14,76,26,31,1005,NE,2.68,0,0,80,75,84
22816,2012,8,8,15,79,27,32,1004,NW,3.13,0,0,76,80,75
22817,2012,8,8,16,33,26,31,1004,NE,4.02,0,0,79,76,80
22818,2012,8,8,17,25,20,29,1004,NE,4.91,0,0,33,79,76
22819,2012,8,8,18,25,22,29,1005,cv,0.89,0,0,25,33,79
22820,2012,8,8,19,29,24,28,1005,NE,0.89,0,0,25,25,33
22821,2012,8,8,20,28,23,27,1005,NW,1.79,0,0,29,25,25
22822,2012,8,8,21,35,23,26,1006,cv,0.45,0,0,28,29,25
22823,2012,8,8,22,37,24,26,1006,cv,0.9,0,0,35,28,29
22824,2012,8,8,23,33,24,26,1006,NW,1.79,0,0,37,35,28
22825,2012,8,9,0,31,24,24,1006,NW,4.92,0,0,33,37,35
22826,2012,8,9,1,43,23,24,1006,cv,0.89,0,0,31,33,37
22827,2012,8,9,2,37,21,23,1006,NW,1.79,0,0,43,31,33
22828,2012,8,9,3,21,21,22,1006,NW,5.81,0,0,37,43,31
22829,2012,8,9,4,15,21,22,1006,cv,0.89,0,0,21,37,43
22830,2012,8,9,5,10,20,21,1007,cv,1.78,0,0,15,21,37
22831,2012,8,9,6,21,21,22,1007,NW,1.79,0,0,10,15,21
22832,2012,8,9,7,23,23,25,1008,NW,3.58,0,0,21,10,15
22833,2012,8,9,8,40,23,27,1008,cv,0.89,0,0,23,21,10
22834,2012,8,9,9,46,24,29,1008,cv,1.78,0,0,40,23,21
22835,2012,8,9,10,49,23,29,1008,cv,2.67,0,0,46,40,23
22836,2012,8,9,11,52,19,31,1008,cv,4.46,0,0,49,46,40
22837,2012,8,9,12,46,19,32,1007,cv,5.35,0,0,52,49,46
22838,2012,8,9,13,45,19,32,1007,cv,7.14,0,0,46,52,49
22839,2012,8,9,14,48,21,34,1006,cv,8.93,0,0,45,46,52
22840,2012,8,9,15,52,22,33,1006,SE,1.79,0,0,48,45,46
22841,2012,8,9,16,56,21,32,1005,SE,5.81,0,0,52,48,45
22842,2012,8,9,17,57,21,32,1005,SE,9.83,0,0,56,52,48
22843,2012,8,9,18,39,20,31,1005,SE,12.96,0,0,57,56,52
22844,2012,8,9,19,32,21,29,1006,SE,14.75,0,0,39,57,56
22845,2012,8,9,20,38,21,28,1006,SE,16.54,0,0,32,39,57
22846,2012,8,9,21,38,22,27,1007,SE,18.33,0,0,38,32,39
22847,2012,8,9,22,34,21,27,1007,SE,21.46,0,0,38,38,32
22848,2012,8,9,23,41,22,25,1007,cv,0.89,0,0,34,38,38
22849,2012,8,10,0,37,23,25,1008,SE,0.89,0,0,41,34,38
22850,2012,8,10,1,43,23,24,1007,SE,2.68,0,0,37,41,34
22851,2012,8,10,2,53,23,24,1007,SE,4.47,0,0,43,37,41
22852,2012,8,10,3,57,23,24,1007,cv,0.89,0,0,53,43,37
22853,2012,8,10,4,72,23,23,1007,cv,1.78,0,0,57,53,43
22854,2012,8,10,5,85,23,23,1007,NE,1.79,0,0,72,57,53
22855,2012,8,10,6,89,23,23,1007,NE,2.68,0,0,85,72,57
22856,2012,8,10,7,94,24,24,1008,cv,0.89,0,0,89,85,72
22857,2012,8,10,8,100,24,26,1008,cv,1.78,0,0,94,89,85
22858,2012,8,10,9,116,24,28,1008,cv,2.67,0,0,100,94,89
22859,2012,8,10,10,120,23,29,1007,cv,3.56,0,0,116,100,94
22860,2012,8,10,11,108,24,31,1007,SE,1.79,0,0,120,116,100
22861,2012,8,10,12,89,21,31,1006,cv,0.89,0,0,108,120,116
22862,2012,8,10,13,70,21,32,1006,SE,1.79,0,0,89,108,120
22863,2012,8,10,14,55,20,32,1006,SE,4.92,0,0,70,89,108
22864,2012,8,10,15,55,20,31,1005,SE,8.05,0,0,55,70,89
22865,2012,8,10,16,58,20,31,1005,SE,11.18,0,0,55,55,70
22866,2012,8,10,17,52,20,31,1005,SE,12.97,0,0,58,55,55
22867,2012,8,10,18,60,20,30,1005,SE,16.1,0,0,52,58,55
22868,2012,8,10,19,72,21,29,1005,SE,17.89,0,0,60,52,58
22869,2012,8,10,20,97,22,27,1006,SE,19.68,0,0,72,60,52
22870,2012,8,10,21,97,19,27,1006,SE,22.81,0,0,97,72,60
22871,2012,8,10,22,94,19,26,1006,SE,25.94,0,0,97,97,72
22872,2012,8,10,23,76,20,25,1006,SE,27.73,0,0,94,97,97
22873,2012,8,11,0,85,22,24,1006,cv,0.89,0,0,76,94,97
22874,2012,8,11,1,93,22,24,1006,SE,1.79,0,0,85,76,94
22875,2012,8,11,2,89,22,24,1006,SE,3.58,0,0,93,85,76
22876,2012,8,11,3,105,22,24,1005,SE,5.37,0,0,89,93,85
22877,2012,8,11,4,108,22,23,1006,NE,0.89,0,0,105,89,93
22878,2012,8,11,5,114,22,23,1006,SE,1.79,0,0,108,105,89
22879,2012,8,11,6,116,22,23,1006,SE,3.58,0,0,114,108,105
22880,2012,8,11,7,118,22,24,1006,NE,1.79,0,0,116,114,108
22881,2012,8,11,8,112,22,25,1007,SE,1.79,0,0,118,116,114
